Instance,Terminal,Layer,X location,Y location,Voltage
input8,VPWR,li1,21.1600,13.6000,1.799914
input7,VPWR,li1,34.9600,13.6000,1.799800
input6,VPWR,li1,59.8000,127.8400,1.799749
input5,VPWR,li1,24.3800,13.6000,1.799897
input4,VPWR,li1,92.0000,127.8400,1.799689
input3,VPWR,li1,42.7800,13.6000,1.799748
input2,VPWR,li1,121.2100,95.2000,1.799320
input1,VPWR,li1,123.0500,100.6400,1.798640
TAP_TAPCELL_ROW_43_294,VPWR,li1,121.6700,128.1460,1.799689
TAP_TAPCELL_ROW_43_293,VPWR,li1,108.7900,128.1460,1.799689
TAP_TAPCELL_ROW_43_292,VPWR,li1,95.9100,128.1460,1.799689
TAP_TAPCELL_ROW_43_291,VPWR,li1,83.0300,128.1460,1.799694
TAP_TAPCELL_ROW_43_290,VPWR,li1,70.1500,128.1460,1.799719
TAP_TAPCELL_ROW_43_289,VPWR,li1,57.2700,128.1460,1.799762
TAP_TAPCELL_ROW_43_288,VPWR,li1,44.3900,128.1460,1.799819
TAP_TAPCELL_ROW_43_287,VPWR,li1,31.5100,128.1460,1.799884
TAP_TAPCELL_ROW_43_286,VPWR,li1,18.6300,128.1460,1.799939
TAP_TAPCELL_ROW_42_285,VPWR,li1,121.6700,127.5330,1.799689
TAP_TAPCELL_ROW_42_284,VPWR,li1,95.9100,127.5330,1.799689
TAP_TAPCELL_ROW_42_283,VPWR,li1,70.1500,127.5330,1.799719
TAP_TAPCELL_ROW_42_282,VPWR,li1,44.3900,127.5330,1.799819
TAP_TAPCELL_ROW_42_281,VPWR,li1,18.6300,127.5330,1.799939
TAP_TAPCELL_ROW_41_280,VPWR,li1,108.7900,122.7060,1.799336
TAP_TAPCELL_ROW_41_279,VPWR,li1,83.0300,122.7060,1.799413
TAP_TAPCELL_ROW_41_278,VPWR,li1,57.2700,122.7060,1.799545
TAP_TAPCELL_ROW_41_277,VPWR,li1,31.5100,122.7060,1.799763
TAP_TAPCELL_ROW_40_276,VPWR,li1,121.6700,122.0930,1.799326
TAP_TAPCELL_ROW_40_275,VPWR,li1,95.9100,122.0930,1.799368
TAP_TAPCELL_ROW_40_274,VPWR,li1,70.1500,122.0930,1.799471
TAP_TAPCELL_ROW_40_273,VPWR,li1,44.3900,122.0930,1.799637
TAP_TAPCELL_ROW_40_272,VPWR,li1,18.6300,122.0930,1.799883
TAP_TAPCELL_ROW_39_271,VPWR,li1,108.7900,117.2660,1.798935
TAP_TAPCELL_ROW_39_270,VPWR,li1,83.0300,117.2660,1.799017
TAP_TAPCELL_ROW_39_269,VPWR,li1,57.2700,117.2660,1.799282
TAP_TAPCELL_ROW_39_268,VPWR,li1,31.5100,117.2660,1.799648
TAP_TAPCELL_ROW_38_267,VPWR,li1,121.6700,116.6530,1.798935
TAP_TAPCELL_ROW_38_266,VPWR,li1,95.9100,116.6530,1.798942
TAP_TAPCELL_ROW_38_265,VPWR,li1,70.1500,116.6530,1.799134
TAP_TAPCELL_ROW_38_264,VPWR,li1,44.3900,116.6530,1.799474
TAP_TAPCELL_ROW_38_263,VPWR,li1,18.6300,116.6530,1.799816
TAP_TAPCELL_ROW_37_262,VPWR,li1,108.7900,111.8260,1.798762
TAP_TAPCELL_ROW_37_261,VPWR,li1,83.0300,111.8260,1.798841
TAP_TAPCELL_ROW_37_260,VPWR,li1,57.2700,111.8260,1.799135
TAP_TAPCELL_ROW_37_259,VPWR,li1,31.5100,111.8260,1.799573
TAP_TAPCELL_ROW_36_258,VPWR,li1,121.6700,111.2130,1.798758
TAP_TAPCELL_ROW_36_257,VPWR,li1,95.9100,111.2130,1.798780
TAP_TAPCELL_ROW_36_256,VPWR,li1,70.1500,111.2130,1.798964
TAP_TAPCELL_ROW_36_255,VPWR,li1,44.3900,111.2130,1.799316
TAP_TAPCELL_ROW_36_254,VPWR,li1,18.6300,111.2130,1.799752
TAP_TAPCELL_ROW_35_253,VPWR,li1,108.7900,106.3860,1.798755
TAP_TAPCELL_ROW_35_252,VPWR,li1,83.0300,106.3860,1.798865
TAP_TAPCELL_ROW_35_251,VPWR,li1,57.2700,106.3860,1.799129
TAP_TAPCELL_ROW_35_250,VPWR,li1,31.5100,106.3860,1.799562
TAP_TAPCELL_ROW_34_249,VPWR,li1,121.6700,105.7730,1.798737
TAP_TAPCELL_ROW_34_248,VPWR,li1,95.9100,105.7730,1.798786
TAP_TAPCELL_ROW_34_247,VPWR,li1,70.1500,105.7730,1.798981
TAP_TAPCELL_ROW_34_246,VPWR,li1,44.3900,105.7730,1.799294
TAP_TAPCELL_ROW_34_245,VPWR,li1,18.6300,105.7730,1.799731
TAP_TAPCELL_ROW_33_244,VPWR,li1,108.7900,100.9460,1.798653
TAP_TAPCELL_ROW_33_243,VPWR,li1,83.0300,100.9460,1.798837
TAP_TAPCELL_ROW_33_242,VPWR,li1,57.2700,100.9460,1.799168
TAP_TAPCELL_ROW_33_241,VPWR,li1,31.5100,100.9460,1.799611
TAP_TAPCELL_ROW_32_240,VPWR,li1,121.6700,100.3330,1.798640
TAP_TAPCELL_ROW_32_239,VPWR,li1,95.9100,100.3330,1.798716
TAP_TAPCELL_ROW_32_238,VPWR,li1,70.1500,100.3330,1.798981
TAP_TAPCELL_ROW_32_237,VPWR,li1,44.3900,100.3330,1.799396
TAP_TAPCELL_ROW_32_236,VPWR,li1,18.6300,100.3330,1.799788
TAP_TAPCELL_ROW_31_235,VPWR,li1,108.7900,95.5060,1.799329
TAP_TAPCELL_ROW_31_234,VPWR,li1,83.0300,95.5060,1.799391
TAP_TAPCELL_ROW_31_233,VPWR,li1,57.2700,95.5060,1.799526
TAP_TAPCELL_ROW_31_232,VPWR,li1,31.5100,95.5060,1.799752
TAP_TAPCELL_ROW_30_231,VPWR,li1,121.6700,94.8930,1.799320
TAP_TAPCELL_ROW_30_230,VPWR,li1,95.9100,94.8930,1.799353
TAP_TAPCELL_ROW_30_229,VPWR,li1,70.1500,94.8930,1.799448
TAP_TAPCELL_ROW_30_228,VPWR,li1,44.3900,94.8930,1.799614
TAP_TAPCELL_ROW_30_227,VPWR,li1,18.6300,94.8930,1.799852
TAP_TAPCELL_ROW_29_226,VPWR,li1,108.7900,90.0660,1.799025
TAP_TAPCELL_ROW_29_225,VPWR,li1,83.0300,90.0660,1.799111
TAP_TAPCELL_ROW_29_224,VPWR,li1,57.2700,90.0660,1.799344
TAP_TAPCELL_ROW_29_223,VPWR,li1,31.5100,90.0660,1.799690
TAP_TAPCELL_ROW_28_222,VPWR,li1,121.6700,89.4530,1.799015
TAP_TAPCELL_ROW_28_221,VPWR,li1,95.9100,89.4530,1.799050
TAP_TAPCELL_ROW_28_220,VPWR,li1,70.1500,89.4530,1.799213
TAP_TAPCELL_ROW_28_219,VPWR,li1,44.3900,89.4530,1.799510
TAP_TAPCELL_ROW_28_218,VPWR,li1,18.6300,89.4530,1.799832
TAP_TAPCELL_ROW_27_217,VPWR,li1,108.7900,84.6260,1.798794
TAP_TAPCELL_ROW_27_216,VPWR,li1,83.0300,84.6260,1.798897
TAP_TAPCELL_ROW_27_215,VPWR,li1,57.2700,84.6260,1.799196
TAP_TAPCELL_ROW_27_214,VPWR,li1,31.5100,84.6260,1.799579
TAP_TAPCELL_ROW_26_213,VPWR,li1,121.6700,84.0130,1.798780
TAP_TAPCELL_ROW_26_212,VPWR,li1,95.9100,84.0130,1.798824
TAP_TAPCELL_ROW_26_211,VPWR,li1,70.1500,84.0130,1.799045
TAP_TAPCELL_ROW_26_210,VPWR,li1,44.3900,84.0130,1.799380
TAP_TAPCELL_ROW_26_209,VPWR,li1,18.6300,84.0130,1.799757
TAP_TAPCELL_ROW_25_208,VPWR,li1,108.7900,79.1860,1.798988
TAP_TAPCELL_ROW_25_207,VPWR,li1,83.0300,79.1860,1.799082
TAP_TAPCELL_ROW_25_206,VPWR,li1,57.2700,79.1860,1.799275
TAP_TAPCELL_ROW_25_205,VPWR,li1,31.5100,79.1860,1.799613
TAP_TAPCELL_ROW_24_204,VPWR,li1,121.6700,78.5730,1.798972
TAP_TAPCELL_ROW_24_203,VPWR,li1,95.9100,78.5730,1.799017
TAP_TAPCELL_ROW_24_202,VPWR,li1,70.1500,78.5730,1.799171
TAP_TAPCELL_ROW_24_201,VPWR,li1,44.3900,78.5730,1.799431
TAP_TAPCELL_ROW_24_200,VPWR,li1,18.6300,78.5730,1.799801
TAP_TAPCELL_ROW_23_199,VPWR,li1,108.7900,73.7460,1.798556
TAP_TAPCELL_ROW_23_198,VPWR,li1,83.0300,73.7460,1.798662
TAP_TAPCELL_ROW_23_197,VPWR,li1,57.2700,73.7460,1.798952
TAP_TAPCELL_ROW_23_196,VPWR,li1,31.5100,73.7460,1.799487
TAP_TAPCELL_ROW_22_195,VPWR,li1,121.6700,73.1330,1.798541
TAP_TAPCELL_ROW_22_194,VPWR,li1,95.9100,73.1330,1.798590
TAP_TAPCELL_ROW_22_193,VPWR,li1,70.1500,73.1330,1.798767
TAP_TAPCELL_ROW_22_192,VPWR,li1,44.3900,73.1330,1.799202
TAP_TAPCELL_ROW_22_191,VPWR,li1,18.6300,73.1330,1.799712
TAP_TAPCELL_ROW_21_190,VPWR,li1,108.7900,68.3060,1.799045
TAP_TAPCELL_ROW_21_189,VPWR,li1,83.0300,68.3060,1.799157
TAP_TAPCELL_ROW_21_188,VPWR,li1,57.2700,68.3060,1.799432
TAP_TAPCELL_ROW_21_187,VPWR,li1,31.5100,68.3060,1.799722
TAP_TAPCELL_ROW_20_186,VPWR,li1,121.6700,67.6930,1.799018
TAP_TAPCELL_ROW_20_185,VPWR,li1,95.9100,67.6930,1.799084
TAP_TAPCELL_ROW_20_184,VPWR,li1,70.1500,67.6930,1.799292
TAP_TAPCELL_ROW_20_183,VPWR,li1,44.3900,67.6930,1.799583
TAP_TAPCELL_ROW_20_182,VPWR,li1,18.6300,67.6930,1.799855
TAP_TAPCELL_ROW_19_181,VPWR,li1,108.7900,62.8660,1.798720
TAP_TAPCELL_ROW_19_180,VPWR,li1,83.0300,62.8660,1.798900
TAP_TAPCELL_ROW_19_179,VPWR,li1,57.2700,62.8660,1.799203
TAP_TAPCELL_ROW_19_178,VPWR,li1,31.5100,62.8660,1.799629
TAP_TAPCELL_ROW_18_177,VPWR,li1,121.6700,62.2530,1.798691
TAP_TAPCELL_ROW_18_176,VPWR,li1,95.9100,62.2530,1.798780
TAP_TAPCELL_ROW_18_175,VPWR,li1,70.1500,62.2530,1.799033
TAP_TAPCELL_ROW_18_174,VPWR,li1,44.3900,62.2530,1.799383
TAP_TAPCELL_ROW_18_173,VPWR,li1,18.6300,62.2530,1.799793
TAP_TAPCELL_ROW_17_172,VPWR,li1,108.7900,57.4260,1.799026
TAP_TAPCELL_ROW_17_171,VPWR,li1,83.0300,57.4260,1.799136
TAP_TAPCELL_ROW_17_170,VPWR,li1,57.2700,57.4260,1.799376
TAP_TAPCELL_ROW_17_169,VPWR,li1,31.5100,57.4260,1.799698
TAP_TAPCELL_ROW_16_168,VPWR,li1,121.6700,56.8130,1.799011
TAP_TAPCELL_ROW_16_167,VPWR,li1,95.9100,56.8130,1.799059
TAP_TAPCELL_ROW_16_166,VPWR,li1,70.1500,56.8130,1.799245
TAP_TAPCELL_ROW_16_165,VPWR,li1,44.3900,56.8130,1.799515
TAP_TAPCELL_ROW_16_164,VPWR,li1,18.6300,56.8130,1.799806
TAP_TAPCELL_ROW_15_163,VPWR,li1,108.7900,51.9860,1.798032
TAP_TAPCELL_ROW_15_162,VPWR,li1,83.0300,51.9860,1.798264
TAP_TAPCELL_ROW_15_161,VPWR,li1,57.2700,51.9860,1.798730
TAP_TAPCELL_ROW_15_160,VPWR,li1,31.5100,51.9860,1.799324
TAP_TAPCELL_ROW_14_159,VPWR,li1,121.6700,51.3730,1.798012
TAP_TAPCELL_ROW_14_158,VPWR,li1,95.9100,51.3730,1.798117
TAP_TAPCELL_ROW_14_157,VPWR,li1,70.1500,51.3730,1.798468
TAP_TAPCELL_ROW_14_156,VPWR,li1,44.3900,51.3730,1.799007
TAP_TAPCELL_ROW_14_155,VPWR,li1,18.6300,51.3730,1.799664
TAP_TAPCELL_ROW_13_154,VPWR,li1,108.7900,46.5460,1.799191
TAP_TAPCELL_ROW_13_153,VPWR,li1,83.0300,46.5460,1.799220
TAP_TAPCELL_ROW_13_152,VPWR,li1,57.2700,46.5460,1.799367
TAP_TAPCELL_ROW_13_151,VPWR,li1,31.5100,46.5460,1.799670
TAP_TAPCELL_ROW_12_150,VPWR,li1,121.6700,45.9330,1.799191
TAP_TAPCELL_ROW_12_149,VPWR,li1,95.9100,45.9330,1.799194
TAP_TAPCELL_ROW_12_148,VPWR,li1,70.1500,45.9330,1.799277
TAP_TAPCELL_ROW_12_147,VPWR,li1,44.3900,45.9330,1.799495
TAP_TAPCELL_ROW_12_146,VPWR,li1,18.6300,45.9330,1.799823
TAP_TAPCELL_ROW_11_145,VPWR,li1,108.7900,41.1060,1.799687
TAP_TAPCELL_ROW_11_144,VPWR,li1,83.0300,41.1060,1.799689
TAP_TAPCELL_ROW_11_143,VPWR,li1,57.2700,41.1060,1.799747
TAP_TAPCELL_ROW_11_142,VPWR,li1,31.5100,41.1060,1.799867
TAP_TAPCELL_ROW_10_141,VPWR,li1,121.6700,40.4930,1.799687
TAP_TAPCELL_ROW_10_140,VPWR,li1,95.9100,40.4930,1.799687
TAP_TAPCELL_ROW_10_139,VPWR,li1,70.1500,40.4930,1.799709
TAP_TAPCELL_ROW_10_138,VPWR,li1,44.3900,40.4930,1.799804
TAP_TAPCELL_ROW_10_137,VPWR,li1,18.6300,40.4930,1.799920
TAP_TAPCELL_ROW_9_136,VPWR,li1,108.7900,35.6660,1.798895
TAP_TAPCELL_ROW_9_135,VPWR,li1,83.0300,35.6660,1.798916
TAP_TAPCELL_ROW_9_134,VPWR,li1,57.2700,35.6660,1.799166
TAP_TAPCELL_ROW_9_133,VPWR,li1,31.5100,35.6660,1.799585
TAP_TAPCELL_ROW_8_132,VPWR,li1,121.6700,35.0530,1.798895
TAP_TAPCELL_ROW_8_131,VPWR,li1,95.9100,35.0530,1.798895
TAP_TAPCELL_ROW_8_130,VPWR,li1,70.1500,35.0530,1.799003
TAP_TAPCELL_ROW_8_129,VPWR,li1,44.3900,35.0530,1.799364
TAP_TAPCELL_ROW_8_128,VPWR,li1,18.6300,35.0530,1.799796
TAP_TAPCELL_ROW_7_127,VPWR,li1,108.7900,30.2260,1.799403
TAP_TAPCELL_ROW_7_126,VPWR,li1,83.0300,30.2260,1.799403
TAP_TAPCELL_ROW_7_125,VPWR,li1,57.2700,30.2260,1.799459
TAP_TAPCELL_ROW_7_124,VPWR,li1,31.5100,30.2260,1.799683
TAP_TAPCELL_ROW_6_123,VPWR,li1,121.6700,29.6130,1.799403
TAP_TAPCELL_ROW_6_122,VPWR,li1,95.9100,29.6130,1.799403
TAP_TAPCELL_ROW_6_121,VPWR,li1,70.1500,29.6130,1.799421
TAP_TAPCELL_ROW_6_120,VPWR,li1,44.3900,29.6130,1.799539
TAP_TAPCELL_ROW_6_119,VPWR,li1,18.6300,29.6130,1.799825
TAP_TAPCELL_ROW_5_118,VPWR,li1,108.7900,24.7860,1.799936
TAP_TAPCELL_ROW_5_117,VPWR,li1,83.0300,24.7860,1.799936
TAP_TAPCELL_ROW_5_116,VPWR,li1,57.2700,24.7860,1.799943
TAP_TAPCELL_ROW_5_115,VPWR,li1,31.5100,24.7860,1.799962
TAP_TAPCELL_ROW_4_114,VPWR,li1,121.6700,24.1730,1.799936
TAP_TAPCELL_ROW_4_113,VPWR,li1,95.9100,24.1730,1.799936
TAP_TAPCELL_ROW_4_112,VPWR,li1,70.1500,24.1730,1.799940
TAP_TAPCELL_ROW_4_111,VPWR,li1,44.3900,24.1730,1.799950
TAP_TAPCELL_ROW_4_110,VPWR,li1,18.6300,24.1730,1.799971
TAP_TAPCELL_ROW_3_109,VPWR,li1,108.7900,19.3460,1.799357
TAP_TAPCELL_ROW_3_108,VPWR,li1,83.0300,19.3460,1.799366
TAP_TAPCELL_ROW_3_107,VPWR,li1,57.2700,19.3460,1.799476
TAP_TAPCELL_ROW_3_106,VPWR,li1,31.5100,19.3460,1.799717
TAP_TAPCELL_ROW_2_105,VPWR,li1,121.6700,18.7330,1.799357
TAP_TAPCELL_ROW_2_104,VPWR,li1,95.9100,18.7330,1.799357
TAP_TAPCELL_ROW_2_103,VPWR,li1,70.1500,18.7330,1.799412
TAP_TAPCELL_ROW_2_102,VPWR,li1,44.3900,18.7330,1.799582
TAP_TAPCELL_ROW_2_101,VPWR,li1,18.6300,18.7330,1.799864
TAP_TAPCELL_ROW_1_100,VPWR,li1,108.7900,13.9060,1.799623
TAP_TAPCELL_ROW_1_99,VPWR,li1,83.0300,13.9060,1.799628
TAP_TAPCELL_ROW_1_98,VPWR,li1,57.2700,13.9060,1.799688
TAP_TAPCELL_ROW_1_97,VPWR,li1,31.5100,13.9060,1.799826
TAP_TAPCELL_ROW_0_96,VPWR,li1,121.6700,13.2930,1.799623
TAP_TAPCELL_ROW_0_95,VPWR,li1,108.7900,13.2930,1.799623
TAP_TAPCELL_ROW_0_94,VPWR,li1,95.9100,13.2930,1.799623
TAP_TAPCELL_ROW_0_93,VPWR,li1,83.0300,13.2930,1.799628
TAP_TAPCELL_ROW_0_92,VPWR,li1,70.1500,13.2930,1.799644
TAP_TAPCELL_ROW_0_91,VPWR,li1,57.2700,13.2930,1.799688
TAP_TAPCELL_ROW_0_90,VPWR,li1,44.3900,13.2930,1.799748
TAP_TAPCELL_ROW_0_89,VPWR,li1,31.5100,13.2930,1.799826
TAP_TAPCELL_ROW_0_88,VPWR,li1,18.6300,13.2930,1.799914
PHY_EDGE_ROW_43_Left_87,VPWR,li1,6.2100,127.8400,1.799939
PHY_EDGE_ROW_42_Left_86,VPWR,li1,6.2100,127.8400,1.799939
PHY_EDGE_ROW_41_Left_85,VPWR,li1,6.2100,122.4000,1.799883
PHY_EDGE_ROW_40_Left_84,VPWR,li1,6.2100,122.4000,1.799883
PHY_EDGE_ROW_39_Left_83,VPWR,li1,6.2100,116.9600,1.799809
PHY_EDGE_ROW_38_Left_82,VPWR,li1,6.2100,116.9600,1.799809
PHY_EDGE_ROW_37_Left_81,VPWR,li1,6.2100,111.5200,1.799743
PHY_EDGE_ROW_36_Left_80,VPWR,li1,6.2100,111.5200,1.799743
PHY_EDGE_ROW_35_Left_79,VPWR,li1,6.2100,106.0800,1.799730
PHY_EDGE_ROW_34_Left_78,VPWR,li1,6.2100,106.0800,1.799730
PHY_EDGE_ROW_33_Left_77,VPWR,li1,6.2100,100.6400,1.799775
PHY_EDGE_ROW_32_Left_76,VPWR,li1,6.2100,100.6400,1.799775
PHY_EDGE_ROW_31_Left_75,VPWR,li1,6.2100,95.2000,1.799846
PHY_EDGE_ROW_30_Left_74,VPWR,li1,6.2100,95.2000,1.799846
PHY_EDGE_ROW_29_Left_73,VPWR,li1,6.2100,89.7600,1.799832
PHY_EDGE_ROW_28_Left_72,VPWR,li1,6.2100,89.7600,1.799832
PHY_EDGE_ROW_27_Left_71,VPWR,li1,6.2100,84.3200,1.799748
PHY_EDGE_ROW_26_Left_70,VPWR,li1,6.2100,84.3200,1.799748
PHY_EDGE_ROW_25_Left_69,VPWR,li1,6.2100,78.8800,1.799798
PHY_EDGE_ROW_24_Left_68,VPWR,li1,6.2100,78.8800,1.799798
PHY_EDGE_ROW_23_Left_67,VPWR,li1,6.2100,73.4400,1.799699
PHY_EDGE_ROW_22_Left_66,VPWR,li1,6.2100,73.4400,1.799699
PHY_EDGE_ROW_21_Left_65,VPWR,li1,6.2100,68.0000,1.799855
PHY_EDGE_ROW_20_Left_64,VPWR,li1,6.2100,68.0000,1.799855
PHY_EDGE_ROW_19_Left_63,VPWR,li1,6.2100,62.5600,1.799791
PHY_EDGE_ROW_18_Left_62,VPWR,li1,6.2100,62.5600,1.799791
PHY_EDGE_ROW_17_Left_61,VPWR,li1,6.2100,57.1200,1.799797
PHY_EDGE_ROW_16_Left_60,VPWR,li1,6.2100,57.1200,1.799797
PHY_EDGE_ROW_15_Left_59,VPWR,li1,6.2100,51.6800,1.799664
PHY_EDGE_ROW_14_Left_58,VPWR,li1,6.2100,51.6800,1.799664
PHY_EDGE_ROW_13_Left_57,VPWR,li1,6.2100,46.2400,1.799817
PHY_EDGE_ROW_12_Left_56,VPWR,li1,6.2100,46.2400,1.799817
PHY_EDGE_ROW_11_Left_55,VPWR,li1,6.2100,40.8000,1.799915
PHY_EDGE_ROW_10_Left_54,VPWR,li1,6.2100,40.8000,1.799915
PHY_EDGE_ROW_9_Left_53,VPWR,li1,6.2100,35.3600,1.799796
PHY_EDGE_ROW_8_Left_52,VPWR,li1,6.2100,35.3600,1.799796
PHY_EDGE_ROW_7_Left_51,VPWR,li1,6.2100,29.9200,1.799825
PHY_EDGE_ROW_6_Left_50,VPWR,li1,6.2100,29.9200,1.799825
PHY_EDGE_ROW_5_Left_49,VPWR,li1,6.2100,24.4800,1.799971
PHY_EDGE_ROW_4_Left_48,VPWR,li1,6.2100,24.4800,1.799971
PHY_EDGE_ROW_3_Left_47,VPWR,li1,6.2100,19.0400,1.799864
PHY_EDGE_ROW_2_Left_46,VPWR,li1,6.2100,19.0400,1.799864
PHY_EDGE_ROW_1_Left_45,VPWR,li1,6.2100,13.6000,1.799914
PHY_EDGE_ROW_0_Left_44,VPWR,li1,6.2100,13.6000,1.799914
PHY_EDGE_ROW_43_Right_43,VPWR,li1,124.4300,127.8400,1.799689
PHY_EDGE_ROW_42_Right_42,VPWR,li1,124.4300,127.8400,1.799689
PHY_EDGE_ROW_41_Right_41,VPWR,li1,124.4300,122.4000,1.799326
PHY_EDGE_ROW_40_Right_40,VPWR,li1,124.4300,122.4000,1.799326
PHY_EDGE_ROW_39_Right_39,VPWR,li1,124.4300,116.9600,1.798935
PHY_EDGE_ROW_38_Right_38,VPWR,li1,124.4300,116.9600,1.798935
PHY_EDGE_ROW_37_Right_37,VPWR,li1,124.4300,111.5200,1.798758
PHY_EDGE_ROW_36_Right_36,VPWR,li1,124.4300,111.5200,1.798758
PHY_EDGE_ROW_35_Right_35,VPWR,li1,124.4300,106.0800,1.798737
PHY_EDGE_ROW_34_Right_34,VPWR,li1,124.4300,106.0800,1.798737
PHY_EDGE_ROW_33_Right_33,VPWR,li1,124.4300,100.6400,1.798640
PHY_EDGE_ROW_32_Right_32,VPWR,li1,124.4300,100.6400,1.798640
PHY_EDGE_ROW_31_Right_31,VPWR,li1,124.4300,95.2000,1.799320
PHY_EDGE_ROW_30_Right_30,VPWR,li1,124.4300,95.2000,1.799320
PHY_EDGE_ROW_29_Right_29,VPWR,li1,124.4300,89.7600,1.799015
PHY_EDGE_ROW_28_Right_28,VPWR,li1,124.4300,89.7600,1.799015
PHY_EDGE_ROW_27_Right_27,VPWR,li1,124.4300,84.3200,1.798780
PHY_EDGE_ROW_26_Right_26,VPWR,li1,124.4300,84.3200,1.798780
PHY_EDGE_ROW_25_Right_25,VPWR,li1,124.4300,78.8800,1.798972
PHY_EDGE_ROW_24_Right_24,VPWR,li1,124.4300,78.8800,1.798972
PHY_EDGE_ROW_23_Right_23,VPWR,li1,124.4300,73.4400,1.798541
PHY_EDGE_ROW_22_Right_22,VPWR,li1,124.4300,73.4400,1.798541
PHY_EDGE_ROW_21_Right_21,VPWR,li1,124.4300,68.0000,1.799018
PHY_EDGE_ROW_20_Right_20,VPWR,li1,124.4300,68.0000,1.799018
PHY_EDGE_ROW_19_Right_19,VPWR,li1,124.4300,62.5600,1.798691
PHY_EDGE_ROW_18_Right_18,VPWR,li1,124.4300,62.5600,1.798691
PHY_EDGE_ROW_17_Right_17,VPWR,li1,124.4300,57.1200,1.799011
PHY_EDGE_ROW_16_Right_16,VPWR,li1,124.4300,57.1200,1.799011
PHY_EDGE_ROW_15_Right_15,VPWR,li1,124.4300,51.6800,1.798012
PHY_EDGE_ROW_14_Right_14,VPWR,li1,124.4300,51.6800,1.798012
PHY_EDGE_ROW_13_Right_13,VPWR,li1,124.4300,46.2400,1.799191
PHY_EDGE_ROW_12_Right_12,VPWR,li1,124.4300,46.2400,1.799191
PHY_EDGE_ROW_11_Right_11,VPWR,li1,124.4300,40.8000,1.799687
PHY_EDGE_ROW_10_Right_10,VPWR,li1,124.4300,40.8000,1.799687
PHY_EDGE_ROW_9_Right_9,VPWR,li1,124.4300,35.3600,1.798895
PHY_EDGE_ROW_8_Right_8,VPWR,li1,124.4300,35.3600,1.798895
PHY_EDGE_ROW_7_Right_7,VPWR,li1,124.4300,29.9200,1.799403
PHY_EDGE_ROW_6_Right_6,VPWR,li1,124.4300,29.9200,1.799403
PHY_EDGE_ROW_5_Right_5,VPWR,li1,124.4300,24.4800,1.799936
PHY_EDGE_ROW_4_Right_4,VPWR,li1,124.4300,24.4800,1.799936
PHY_EDGE_ROW_3_Right_3,VPWR,li1,124.4300,19.0400,1.799357
PHY_EDGE_ROW_2_Right_2,VPWR,li1,124.4300,19.0400,1.799357
PHY_EDGE_ROW_1_Right_1,VPWR,li1,124.4300,13.6000,1.799623
PHY_EDGE_ROW_0_Right_0,VPWR,li1,124.4300,13.6000,1.799623
_697_,VPWR,li1,31.7400,51.6800,1.799324
_696_,VPWR,li1,31.7400,68.0000,1.799722
_695_,VPWR,li1,61.1800,13.6000,1.799667
_694_,VPWR,li1,40.4800,19.0400,1.799619
_693_,VPWR,li1,51.9800,57.1200,1.799437
_692_,VPWR,li1,27.6000,13.6000,1.799855
_691_,VPWR,li1,82.8000,46.2400,1.799220
_690_,VPWR,li1,79.1200,19.0400,1.799379
_689_,VPWR,li1,31.7400,89.7600,1.799661
_688_,VPWR,li1,27.6000,106.0800,1.799609
_687_,VPWR,li1,48.7600,73.4400,1.799113
_686_,VPWR,li1,49.2200,95.2000,1.799581
_685_,VPWR,li1,51.9800,106.0800,1.799185
_684_,VPWR,li1,32.2000,73.4400,1.799487
_683_,VPWR,li1,75.4400,106.0800,1.798922
_682_,VPWR,li1,69.4600,89.7600,1.799213
_681_,VPWR,li1,39.5600,51.6800,1.799130
_680_,VPWR,li1,39.5600,62.5600,1.799467
_679_,VPWR,li1,66.2400,19.0400,1.799428
_678_,VPWR,li1,51.5200,13.6000,1.799703
_677_,VPWR,li1,61.6400,62.5600,1.799144
_676_,VPWR,li1,33.1200,19.0400,1.799717
_675_,VPWR,li1,90.1600,46.2400,1.799199
_674_,VPWR,li1,86.9400,13.6000,1.799623
_673_,VPWR,li1,25.3000,46.2400,1.799765
_672_,VPWR,li1,24.8400,57.1200,1.799770
_671_,VPWR,li1,64.8600,29.9200,1.799431
_670_,VPWR,li1,47.8400,35.3600,1.799300
_669_,VPWR,li1,58.4200,46.2400,1.799367
_668_,VPWR,li1,28.5200,29.9200,1.799725
_667_,VPWR,li1,75.4400,46.2400,1.799249
_666_,VPWR,li1,86.9400,29.9200,1.799403
_665_,VPWR,li1,111.7800,116.9600,1.798935
_664_,VPWR,li1,104.8800,111.5200,1.798764
_663_,VPWR,li1,101.6600,106.0800,1.798767
_662_,VPWR,li1,100.7400,100.6400,1.798677
_661_,VPWR,li1,114.3100,122.4000,1.799326
_660_,VPWR,li1,103.7300,122.4000,1.799342
_659_,VPWR,li1,94.9900,116.9600,1.798942
_658_,VPWR,li1,90.3900,116.9600,1.798958
_657_,VPWR,li1,92.2300,100.6400,1.798728
_656_,VPWR,li1,33.1200,46.2400,1.799642
_655_,VPWR,li1,33.1200,57.1200,1.799652
_654_,VPWR,li1,58.8800,19.0400,1.799476
_653_,VPWR,li1,44.1600,13.6000,1.799748
_652_,VPWR,li1,51.9800,62.5600,1.799276
_651_,VPWR,li1,25.7600,19.0400,1.799795
